Unnamed: 0,CO_GT,PT08_S1_CO,NMHC_GT,Nox_GT,PT08_S3_Nox,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T2,RH,AH,C6H6_GT
3310.0,0.4,697.2,-999.0,-999.0,1726.2,-999.0,698.1,318.2,5.7,75.3,1.1344,0.6
3311.0,2.6,1220.2,235.1,174.3,844.2,117.1,1545.1,1219.2,11.9,113.3,2.4499,9.7
3312.0,0.7,892.2,-999.0,71.3,1180.2,84.1,1466.1,657.2,18.1,102.9,31.612,5.1
3313.0,6.1,1628.2,-999.0,928.3,416.2,142.1,2081.1,1649.2,14.0,167.9,39.952,29.0
3314.0,3.0,1400.2,191.1,159.3,838.2,111.1,1829.1,1263.2,24.0,60.1,2.7271,15.4
3315.0,4.0,1551.2,261.1,181.3,800.2,137.1,1875.1,1432.2,21.4,69.7,2.719,19.1
3316.0,1.5,1096.2,-999.0,107.3,732.2,52.1,1560.1,857.2,23.9,120.5,52.645,8.1
3317.0,0.7,888.2,-999.0,96.3,1134.2,92.1,912.1,744.2,4.6,130.3,1.7641,1.3
3318.0,0.5,803.2,-999.0,33.3,1451.2,30.1,1034.1,449.2,14.9,131.1,32.995,0.7
3319.0,1.1,1049.2,-999.0,297.3,795.2,145.1,1038.1,1209.2,4.0,111.9,1.4704,8.2
3320.0,6.0,1463.2,-999.0,650.3,468.2,136.1,2092.1,1670.2,20.4,133.5,47.068,28.2
3321.0,2.0,1196.2,-999.0,299.3,620.2,173.1,1185.1,1390.2,13.8,97.3,2.3665,8.1
3322.0,1.0,823.2,-999.0,144.3,1070.2,110.1,778.1,420.2,13.2,63.5,1.5268,1.9
3323.0,1.5,997.2,-999.0,89.3,799.2,93.1,1612.1,763.2,26.8,72.9,37.888,8.8
3324.0,2.6,1086.2,-999.0,154.3,737.2,125.1,1717.1,1426.2,30.5,46.5,3.0667,14.9
3325.0,-999.0,955.2,-999.0,-999.0,823.2,-999.0,1464.1,936.2,25.2,80.3,37.732,6.0
3326.0,-999.0,1123.2,-999.0,-999.0,866.2,-999.0,1606.1,941.2,13.9,119.7,2.9194,8.9
3327.0,1.8,1131.2,-999.0,254.3,784.2,82.1,1531.1,811.2,19.7,158.3,53.731,6.6
3328.0,-999.0,1021.2,-999.0,-999.0,1116.2,-999.0,1480.1,1027.2,21.8,58.5,2.3374,10.9
3329.0,4.6,1379.2,-999.0,267.3,683.2,179.1,1870.1,1382.2,24.2,59.9,2.7637,20.6
3330.0,1.4,970.2,-999.0,87.3,1026.2,91.1,1425.1,658.2,16.2,104.1,2.938,5.2
3331.0,-999.0,1578.2,-999.0,-999.0,459.2,-999.0,2181.1,1680.2,29.8,66.3,40.738,31.9
3332.0,1.6,1016.2,-999.0,255.3,799.2,154.1,918.1,1174.2,2.6,104.3,1.2565,5.3
3333.0,1.9,1049.2,-999.0,139.3,813.2,123.1,1580.1,881.2,39.6,31.3,3.406,10.4
3334.0,5.0,1479.2,-999.0,712.3,471.2,131.1,2018.1,1572.2,13.5,148.9,34.321,26.4
3335.0,2.8,1359.2,-999.0,335.3,505.2,153.1,1500.1,1347.2,21.4,75.7,2.9386,14.6
3336.0,-999.0,938.2,-999.0,93.3,829.2,94.1,1517.1,753.2,35.5,30.7,2.6947,11.3
3337.0,-999.0,906.2,-999.0,-999.0,878.2,-999.0,1272.1,787.2,14.1,116.7,2.8882,5.9
3338.0,4.7,1512.2,737.1,304.3,631.2,139.1,2001.1,1677.2,16.3,97.3,2.7676,21.0
3339.0,0.5,758.2,-999.0,22.3,1215.2,36.1,1374.1,531.2,22.2,88.7,35.095,1.9
3340.0,1.1,1009.2,-999.0,56.3,859.2,65.1,1634.1,772.2,25.5,98.7,47.296,6.0
3341.0,2.5,1091.2,-999.0,299.3,770.2,132.1,1512.1,1038.2,25.4,70.7,33.886,11.6
3342.0,1.9,1013.2,-999.0,120.3,791.2,105.1,1751.1,1119.2,24.1,94.7,41.842,10.6
3343.0,1.4,1071.2,-999.0,124.3,864.2,121.1,1733.1,847.2,30.6,52.5,33.934,13.8
3344.0,1.2,878.2,-999.0,212.3,964.2,89.1,1035.1,813.2,6.0,153.3,2.2537,3.6
3345.0,1.7,1045.2,-999.0,118.3,879.2,92.1,1656.1,807.2,29.2,74.9,44.599,6.6
3346.0,1.6,966.2,-999.0,171.3,969.2,95.1,1682.1,999.2,19.9,118.9,40.762,7.4
3347.0,1.3,1032.2,-999.0,106.3,718.2,42.1,1742.1,1051.2,23.5,131.5,5.716,7.6
3348.0,5.8,1626.2,642.1,281.3,555.2,135.1,2356.1,1786.2,19.9,117.3,40.276,26.9
3349.0,3.5,1325.2,-999.0,583.3,542.2,126.1,1403.1,1468.2,6.9,155.9,2.4268,14.7
3350.0,1.4,928.2,-999.0,85.3,1012.2,68.1,1585.1,606.2,25.5,78.5,37.702,5.5
3351.0,1.5,981.2,107.1,86.3,1060.2,77.1,1395.1,605.2,20.8,63.3,2.3806,6.0
3352.0,-999.0,825.2,-999.0,-999.0,1074.2,-999.0,1207.1,710.2,14.1,134.9,32.209,3.1
3353.0,1.1,925.2,-999.0,71.3,880.2,74.1,1513.1,789.2,21.7,95.1,36.454,6.4
3354.0,-999.0,1528.2,-999.0,-999.0,473.2,-999.0,2039.1,1756.2,20.5,122.5,4.441,25.8
3355.0,2.3,1294.2,208.1,121.3,770.2,108.1,1687.1,1321.2,19.3,89.9,3.0625,13.0
3356.0,3.2,1383.2,245.1,174.3,832.2,97.1,1706.1,1173.2,11.1,114.7,2.3503,13.8
3357.0,0.8,784.2,-999.0,51.3,1314.2,54.1,1412.1,529.2,21.7,90.7,34.699,2.8
3358.0,6.0,1341.2,-999.0,742.3,503.2,183.1,1778.1,1571.2,11.4,101.9,2.137,31.0
3359.0,-999.0,1145.2,-999.0,-999.0,883.2,-999.0,1418.1,759.2,34.3,45.3,3.691,9.8
3360.0,2.1,1167.2,-999.0,112.3,741.2,129.1,1820.1,928.2,40.5,40.1,44.662,13.1
3361.0,4.7,1493.2,-999.0,618.3,466.2,150.1,1893.1,1708.2,19.1,123.3,40.321,23.8
3362.0,1.7,1101.2,-999.0,290.3,707.2,141.1,1157.1,1024.2,16.4,87.1,2.4964,6.1
3363.0,2.8,1202.2,-999.0,433.3,534.2,158.1,1458.1,1293.2,18.7,99.1,3.256,12.1
3364.0,3.4,1219.2,-999.0,378.3,590.2,200.1,1246.1,1244.2,7.5,94.5,1.5613,12.9
3365.0,0.7,-999.0,-999.0,89.3,-999.0,72.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3366.0,3.4,1082.2,-999.0,227.3,788.2,124.1,1910.1,1139.2,33.6,39.9,30.436,18.9
3367.0,-999.0,1267.2,-999.0,-999.0,593.2,-999.0,1671.1,1528.2,21.8,115.3,44.368,15.1
3368.0,2.4,1434.2,-999.0,530.3,506.2,223.1,1458.1,1835.2,12.2,110.7,2.4331,18.0
3369.0,1.2,862.2,-999.0,173.3,1103.2,64.1,1171.1,603.2,18.3,83.9,2.7022,4.3
3370.0,3.1,1210.2,-999.0,183.3,657.2,100.1,1786.1,1481.2,16.4,55.1,1.6198,22.2
3371.0,3.0,1217.2,-999.0,443.3,669.2,138.1,1167.1,1452.2,13.4,77.5,1.8601,11.6
3372.0,1.6,996.2,-999.0,-999.0,840.2,-999.0,1394.1,765.2,30.2,54.5,34.318,6.7
3373.0,1.2,1078.2,44.1,-999.0,1128.2,-999.0,1487.1,1021.2,12.7,127.1,2.869,4.4
3374.0,3.1,1205.2,-999.0,460.3,610.2,172.1,1170.1,1587.2,6.1,106.7,1.6024,13.4
3375.0,2.1,1154.2,-999.0,505.3,773.2,208.1,1623.1,1212.2,32.7,63.7,46.183,11.3
3376.0,3.4,1289.2,-999.0,335.3,552.2,91.1,1765.1,1289.2,21.4,140.7,52.822,15.4
3377.0,-999.0,879.2,-999.0,38.3,1317.2,36.1,910.1,348.2,4.1,163.1,2.1136,0.5
3378.0,1.4,977.2,-999.0,-999.0,843.2,-999.0,1372.1,778.2,27.7,68.5,37.492,5.7
3379.0,2.4,1206.2,-999.0,363.3,701.2,95.1,1365.1,1178.2,14.4,126.7,30.898,9.8
3380.0,0.5,873.2,-999.0,-999.0,1308.2,-999.0,1471.1,497.2,15.7,162.1,43.006,1.5
3381.0,4.7,1339.2,-999.0,332.3,595.2,131.1,2264.1,1495.2,20.6,96.5,34.522,24.8
3382.0,-999.0,918.2,-999.0,-999.0,1255.2,-999.0,1298.1,744.2,9.4,131.7,2.4166,2.6
3383.0,-999.0,838.2,-999.0,27.3,949.2,49.1,1466.1,707.2,25.9,81.9,40.231,4.1
3384.0,1.1,857.2,-999.0,52.3,1006.2,69.1,1390.1,759.2,22.5,69.9,2.9086,5.1
3385.0,1.2,968.2,75.1,67.3,1261.2,81.1,1246.1,538.2,12.4,93.7,2.1058,3.3
3386.0,1.0,903.2,-999.0,126.3,937.2,60.1,1373.1,801.2,19.5,127.1,42.517,4.7
3387.0,0.9,831.2,-999.0,-999.0,1038.2,-999.0,1522.1,802.2,19.4,114.3,38.083,4.3
3388.0,3.7,1298.2,-999.0,463.3,549.2,188.1,1582.1,1320.2,17.4,110.9,32.608,15.2
3389.0,3.0,1354.2,-999.0,407.3,517.2,194.1,1357.1,1705.2,15.6,90.1,2.4685,13.3
3390.0,1.2,991.2,-999.0,197.3,790.2,133.1,1040.1,812.2,4.4,114.1,1.5313,6.1
3391.0,3.6,-999.0,-999.0,591.3,-999.0,116.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3392.0,2.7,-999.0,262.1,219.3,-999.0,121.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3393.0,-999.0,1152.2,-999.0,-999.0,908.2,-999.0,1706.1,954.2,28.6,51.7,3.0793,13.5
3394.0,3.3,1361.2,-999.0,344.3,548.2,98.1,1805.1,1368.2,28.1,79.3,44.314,18.0
3395.0,3.3,1324.2,-999.0,149.3,692.2,113.1,1903.1,1189.2,19.4,126.3,42.184,13.1
3396.0,1.4,1037.2,-999.0,156.3,854.2,114.1,1013.1,633.2,8.7,114.7,2.0287,3.2
3397.0,-999.0,896.2,-999.0,-999.0,1074.2,-999.0,1439.1,833.2,16.7,99.5,2.8885,6.2
3398.0,1.5,1028.2,-999.0,153.3,877.2,76.1,1194.1,871.2,11.2,136.5,2.7937,5.2
3399.0,-999.0,1147.2,-999.0,-999.0,872.2,-999.0,1387.1,796.2,36.0,40.7,35.635,9.5
3400.0,1.2,1009.2,-999.0,200.3,799.2,69.1,1430.1,856.2,18.6,152.9,48.436,6.1
3401.0,4.2,1318.2,-999.0,521.3,543.2,83.1,1848.1,1365.2,20.1,146.5,50.995,17.5
3402.0,1.2,925.2,-999.0,172.3,853.2,115.1,957.1,518.2,19.3,59.1,2.044,4.0
3403.0,-999.0,964.2,-999.0,87.3,834.2,92.1,1590.1,782.2,35.5,49.7,42.151,8.6
3404.0,3.9,1369.2,-999.0,310.3,476.2,145.1,1669.1,1306.2,16.5,106.5,3.0478,18.1
3405.0,0.9,805.2,-999.0,164.3,1137.2,119.1,726.1,385.2,3.8,77.7,1.0369,2.0
3406.0,1.5,1058.2,92.1,95.3,993.2,99.1,1411.1,971.2,14.2,92.1,2.3089,6.3
3407.0,3.8,1317.2,-999.0,228.3,575.2,158.1,1996.1,1510.2,34.6,51.1,4.204,21.1
3408.0,2.6,1085.2,204.1,133.3,976.2,101.1,1419.1,893.2,16.7,68.1,2.0059,8.2
3409.0,-999.0,1332.2,-999.0,345.3,601.2,130.1,1304.1,1783.2,9.2,137.5,2.4775,10.5
3410.0,0.6,842.2,-999.0,-999.0,1327.2,-999.0,1399.1,437.2,15.6,133.9,35.173,1.8
3411.0,2.6,1024.2,-999.0,201.3,770.2,110.1,1753.1,1069.2,25.2,64.9,3.151,13.8
3412.0,2.0,-999.0,-999.0,103.3,-999.0,88.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3413.0,1.7,1254.2,139.1,98.3,828.2,106.1,1566.1,1270.2,17.2,103.7,3.097,9.0
3414.0,2.5,1142.2,-999.0,136.3,753.2,105.1,1814.1,979.2,20.5,108.1,38.371,12.1
3415.0,4.0,1209.2,-999.0,379.3,666.2,138.1,1124.1,1662.2,5.4,122.3,1.7497,9.5
3416.0,3.6,1440.2,-999.0,253.3,580.2,178.1,2021.1,1474.2,36.5,54.7,49.024,19.4
3417.0,0.8,821.2,-999.0,36.3,1021.2,58.1,1360.1,674.2,23.8,74.7,3.328,3.9
3418.0,2.1,1019.2,-999.0,287.3,1113.2,114.1,1235.1,905.2,14.6,113.1,2.8918,7.4
3419.0,2.4,1321.2,-999.0,496.3,562.2,224.1,1263.1,1610.2,6.1,125.7,1.8787,11.9
3420.0,2.5,1348.2,-999.0,147.3,834.2,102.1,1689.1,1218.2,14.7,106.3,2.7295,10.5
3421.0,0.3,987.2,-999.0,233.3,833.2,117.1,957.1,1010.2,3.9,119.5,1.5517,4.5
3422.0,0.9,871.2,-999.0,73.3,1197.2,50.1,1025.1,662.2,9.6,146.7,2.7157,1.5
3423.0,3.1,1194.2,-999.0,-999.0,555.2,-999.0,1694.1,1452.2,27.3,66.7,35.464,18.5
3424.0,-999.0,857.2,-999.0,123.3,2061.2,68.1,1083.1,746.2,8.6,163.5,2.8222,2.8
3425.0,2.3,1134.2,-999.0,268.3,724.2,107.1,1632.1,981.2,18.4,150.9,47.146,11.1
3426.0,-999.0,806.2,-999.0,-999.0,1163.2,-999.0,878.1,490.2,9.5,90.9,1.7065,1.8
3427.0,4.3,1171.2,-999.0,404.3,679.2,184.1,1121.1,1234.2,5.6,120.5,1.7374,9.5
3428.0,2.2,1070.2,-999.0,130.3,808.2,108.1,1688.1,819.2,34.1,51.3,40.189,10.0
3429.0,1.6,1103.2,-999.0,230.3,681.2,123.1,1182.1,946.2,18.0,77.7,2.4649,7.0
3430.0,0.6,849.2,-999.0,31.3,1285.2,44.1,1276.1,461.2,17.3,86.3,2.6182,2.4
3431.0,2.4,1180.2,247.1,127.3,886.2,102.1,1588.1,966.2,14.3,86.7,2.1946,11.2
3432.0,0.4,928.2,-999.0,39.3,1060.2,57.1,1252.1,459.2,39.5,27.5,2.9917,4.1
3433.0,2.3,1114.2,-999.0,410.3,689.2,225.1,1022.1,1223.2,8.8,72.7,1.3222,8.6
3434.0,0.2,1053.2,-999.0,132.3,807.2,88.1,1137.1,570.2,10.7,132.3,2.6332,3.3
3435.0,2.0,-999.0,-999.0,224.3,-999.0,155.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3436.0,-999.0,1084.2,-999.0,-999.0,872.2,-999.0,1602.1,801.2,11.2,151.3,3.0922,8.8
3437.0,-999.0,1121.2,-999.0,-999.0,656.2,-999.0,1323.1,1058.2,14.4,97.3,2.47,10.7
3438.0,0.9,962.2,-999.0,-999.0,813.2,-999.0,1431.1,913.2,23.1,105.5,43.804,4.7
3439.0,0.8,931.2,-999.0,47.3,888.2,37.1,1651.1,799.2,25.9,129.3,63.685,4.2
3440.0,-999.0,1300.2,-999.0,-999.0,614.2,-999.0,1650.1,1193.2,25.3,97.9,46.411,12.1
3441.0,0.4,733.2,-999.0,-999.0,1281.2,-999.0,1394.1,589.2,18.7,105.5,33.718,2.0
3442.0,3.7,1247.2,-999.0,403.3,544.2,116.1,1874.1,1341.2,19.3,132.9,43.876,20.7
3443.0,1.7,1018.2,-999.0,248.3,831.2,172.1,1051.1,916.2,3.3,166.1,2.035,4.7
3444.0,3.3,1314.2,-999.0,387.3,564.2,135.1,1777.1,1395.2,23.6,116.7,5.092,16.4
3445.0,1.9,1038.2,-999.0,284.3,801.2,116.1,1415.1,905.2,17.4,152.7,44.857,7.0
3446.0,3.4,1341.2,-999.0,564.3,536.2,168.1,1454.1,1537.2,12.7,115.5,2.6161,14.8
3447.0,2.1,1138.2,-999.0,117.3,712.2,125.1,1624.1,1028.2,42.1,31.7,38.377,12.2
3448.0,2.6,1137.2,-999.0,132.3,749.2,104.1,1824.1,990.2,23.5,64.1,2.83,17.8
3449.0,4.0,1352.2,-999.0,610.3,567.2,174.1,1234.1,2016.2,5.2,118.1,1.6744,14.6
3450.0,1.0,988.2,-999.0,178.3,897.2,82.1,1267.1,785.2,13.9,171.1,40.507,4.0
3451.0,-999.0,1165.2,-999.0,-999.0,824.2,-999.0,1676.1,1028.2,30.9,32.9,2.2501,17.5
3452.0,1.8,1508.2,-999.0,797.3,496.2,207.1,1498.1,1791.2,8.2,147.7,2.4904,18.2
3453.0,2.2,1094.2,-999.0,318.3,695.2,128.1,1371.1,1040.2,19.3,99.3,32.779,9.0
3454.0,1.7,1167.2,169.1,105.3,881.2,78.1,1580.1,931.2,20.3,80.3,2.911,7.6
3455.0,2.2,1082.2,-999.0,-999.0,729.2,-999.0,1061.1,1090.2,2.9,148.1,1.7773,6.7
3456.0,2.0,949.2,-999.0,144.3,819.2,106.1,1547.1,905.2,35.2,30.1,2.6143,12.6
3457.0,1.0,931.2,-999.0,117.3,948.2,98.1,860.1,911.2,2.4,117.9,1.3951,2.6
3458.0,3.6,1355.2,-999.0,590.3,741.2,157.1,1691.1,1605.2,25.1,57.9,2.8075,21.3
3459.0,2.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3460.0,0.8,838.2,-999.0,95.3,1146.2,85.1,774.1,753.2,1.1,104.5,1.1467,1.3
3461.0,-999.0,1058.2,-999.0,-999.0,855.2,-999.0,1797.1,1034.2,24.2,69.7,31.099,14.5
3462.0,3.1,1219.2,-999.0,462.3,604.2,133.1,1311.1,1329.2,9.0,133.5,2.3902,11.3
3463.0,0.5,855.2,-999.0,49.3,1319.2,46.1,1068.1,450.2,10.8,163.1,31.591,0.8
3464.0,4.5,1468.2,-999.0,414.3,529.2,142.1,1854.1,1590.2,22.7,119.1,48.565,20.0
3465.0,2.4,1059.2,-999.0,356.3,735.2,179.1,1098.1,1130.2,7.4,105.7,1.7212,8.1
3466.0,-999.0,987.2,-999.0,-999.0,808.2,-999.0,1344.1,903.2,15.6,121.3,31.822,8.1
3467.0,-999.0,1165.2,-999.0,-999.0,711.2,-999.0,1517.1,1093.2,25.8,93.3,45.415,8.4
3468.0,3.3,1317.2,-999.0,487.3,518.2,114.1,1812.1,1601.2,20.6,120.5,43.138,19.5
3469.0,3.1,-999.0,-999.0,473.3,-999.0,172.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3470.0,3.6,1418.2,-999.0,535.3,546.2,114.1,2017.1,1427.2,21.4,123.3,46.456,21.1
3471.0,2.3,1315.2,-999.0,165.3,743.2,102.1,1740.1,1315.2,20.7,94.3,33.961,11.7
3472.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3473.0,4.2,1425.2,-999.0,392.3,512.2,136.1,2305.1,1869.2,24.9,76.9,35.524,27.3
3474.0,1.1,996.2,-999.0,118.3,928.2,94.1,946.1,570.2,10.7,91.7,1.8514,2.5
3475.0,2.8,1263.2,166.1,216.3,969.2,143.1,1598.1,1167.2,14.4,76.9,1.9729,11.6
3476.0,0.8,888.2,-999.0,153.3,1035.2,114.1,820.1,886.2,1.5,113.7,1.2709,1.9
3477.0,1.1,886.2,-999.0,-999.0,1071.2,-999.0,1214.1,453.2,33.1,47.1,34.849,2.7
3478.0,2.1,1129.2,-999.0,325.3,707.2,90.1,1315.1,1064.2,8.8,167.5,2.9362,9.8
3479.0,2.2,1061.2,-999.0,373.3,757.2,145.1,1063.1,1125.2,4.1,139.7,1.8268,6.8
3480.0,0.5,834.2,-999.0,36.3,1187.2,53.1,1362.1,699.2,15.1,119.7,30.526,2.8
3481.0,1.8,973.2,-999.0,351.3,825.2,176.1,888.1,846.2,9.5,54.7,1.0648,6.3
3482.0,0.5,766.2,-999.0,43.3,1163.2,43.1,1306.1,530.2,21.6,91.3,34.774,2.4
3483.0,-999.0,1288.2,-999.0,-999.0,537.2,-999.0,1763.1,1410.2,20.0,110.9,38.206,18.5
3484.0,-999.0,1081.2,-999.0,-999.0,900.2,-999.0,1561.1,900.2,26.0,53.5,2.7313,10.6
3485.0,1.1,954.2,68.1,58.3,1180.2,60.1,1350.1,718.2,13.4,121.9,2.8687,3.2
3486.0,6.4,1486.2,-999.0,607.3,466.2,283.1,1633.1,1438.2,5.6,159.7,2.2783,19.7
3487.0,0.6,867.2,-999.0,23.3,1001.2,36.1,1385.1,656.2,25.8,87.7,42.799,2.9
3488.0,1.2,975.2,-999.0,136.3,889.2,110.1,948.1,813.2,4.3,125.1,1.6573,3.5
3489.0,2.9,980.2,-999.0,175.3,786.2,112.1,1625.1,986.2,23.4,69.1,3.0304,10.9
3490.0,1.1,-999.0,-999.0,43.3,-999.0,59.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3491.0,1.5,1014.2,-999.0,167.3,745.2,56.1,1474.1,1097.2,17.0,150.9,43.279,7.2
3492.0,1.3,953.2,-999.0,-999.0,889.2,-999.0,1356.1,641.2,29.9,56.1,34.774,5.4
3493.0,1.0,847.2,-999.0,106.3,1057.2,59.1,1091.1,537.2,10.3,143.3,2.7679,2.7
3494.0,1.5,1003.2,-999.0,76.3,862.2,91.1,1427.1,680.2,39.4,27.9,3.0145,8.2
3495.0,1.4,1070.2,-999.0,155.3,767.2,109.1,1070.1,1186.2,7.6,131.9,2.1604,4.5
3496.0,2.7,1225.2,-999.0,350.3,614.2,122.1,1352.1,1421.2,11.6,114.7,2.4358,14.5
3497.0,1.2,893.2,-999.0,169.3,988.2,81.1,1357.1,672.2,23.3,85.7,36.151,6.3
3498.0,2.1,1174.2,-999.0,288.3,672.2,137.1,1300.1,1071.2,13.8,127.3,3.0736,7.4
3499.0,6.2,1601.2,-999.0,738.3,422.2,132.1,2111.1,1729.2,15.1,148.9,37.879,30.7
3500.0,2.8,1283.2,-999.0,500.3,549.2,168.1,1308.1,1724.2,14.8,82.5,2.1571,11.7
3501.0,0.8,840.2,-999.0,33.3,1051.2,44.1,1339.1,462.2,38.3,39.3,38.845,3.6
3502.0,4.9,1435.2,-999.0,479.3,499.2,109.1,2072.1,1449.2,21.8,118.3,45.445,25.0
3503.0,-999.0,867.2,-999.0,-999.0,1213.2,-999.0,1385.1,652.2,14.1,127.7,30.601,2.6
3504.0,2.8,1043.2,-999.0,149.3,736.2,126.1,1793.1,967.2,24.6,71.5,32.521,14.1
3505.0,1.8,1008.2,-999.0,-999.0,832.2,-999.0,1349.1,856.2,26.4,59.1,3.0877,6.7
3506.0,1.6,1031.2,-999.0,63.3,798.2,79.1,1634.1,690.2,29.1,92.3,54.523,7.3
3507.0,0.5,913.2,-999.0,154.3,966.2,114.1,922.1,651.2,4.7,109.7,1.5112,2.9
3508.0,-999.0,1125.2,-999.0,171.3,601.2,97.1,1850.1,1304.2,21.7,81.9,31.504,16.6
3509.0,1.9,926.2,-999.0,178.3,931.2,62.1,1262.1,786.2,20.2,60.7,2.2135,8.9
3510.0,2.0,1116.2,-999.0,249.3,699.2,125.1,1445.1,1290.2,19.8,98.7,33.544,10.9
3511.0,-999.0,1002.2,-999.0,162.3,807.2,85.1,1161.1,998.2,10.8,142.7,2.8483,4.2
3512.0,3.5,1235.2,-999.0,453.3,612.2,148.1,1354.1,1222.2,4.9,162.9,2.2165,14.0
3513.0,1.9,1179.2,-999.0,105.3,680.2,67.1,1819.1,1131.2,33.7,82.1,63.085,9.5
3514.0,4.7,1326.2,-999.0,565.3,514.2,225.1,1479.1,1615.2,8.5,109.5,1.9171,18.5
3515.0,2.7,1296.2,-999.0,419.3,604.2,101.1,1736.1,1073.2,19.9,162.1,55.714,13.9
3516.0,1.5,1024.2,-999.0,302.3,729.2,185.1,1073.1,1026.2,5.4,88.9,1.291,9.2
3517.0,4.2,-999.0,-999.0,740.3,-999.0,170.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3518.0,-999.0,1195.2,-999.0,-999.0,799.2,-999.0,1609.1,1144.2,18.7,69.5,2.3107,12.6
3519.0,2.8,-999.0,-999.0,424.3,-999.0,245.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3520.0,2.3,1118.2,-999.0,135.3,638.2,68.1,1761.1,1145.2,22.6,104.7,4.33,12.9
3521.0,1.5,1082.2,-999.0,76.3,869.2,84.1,1678.1,818.2,36.5,42.1,37.645,9.0
3522.0,1.1,924.2,-999.0,103.3,890.2,63.1,1327.1,783.2,20.5,120.9,42.889,4.8
3523.0,1.1,936.2,-999.0,70.3,882.2,61.1,1640.1,886.2,20.7,114.9,41.359,6.8
3524.0,-999.0,1053.2,-999.0,-999.0,824.2,-999.0,1578.1,1033.2,19.8,140.7,47.875,8.3
3525.0,2.2,1183.2,-999.0,456.3,673.2,205.1,1115.1,1140.2,7.0,97.7,1.5709,7.9
3526.0,4.9,1335.2,-999.0,300.3,562.2,125.1,2385.1,1598.2,22.0,99.9,38.971,27.7
3527.0,-999.0,806.2,-999.0,-999.0,1429.2,-999.0,1290.1,449.2,9.6,159.5,2.9467,1.5
3528.0,2.3,1048.2,-999.0,346.3,731.2,148.1,1298.1,1074.2,10.6,140.7,2.779,9.9
3529.0,-999.0,992.2,-999.0,121.3,912.2,84.1,1074.1,547.2,9.5,146.3,2.6863,1.8
3530.0,-999.0,721.2,-999.0,42.3,2331.2,35.1,815.1,367.2,13.3,71.3,1.7125,0.7
3531.0,5.5,1501.2,-999.0,757.3,418.2,243.1,1789.1,1589.2,4.7,160.7,2.1667,24.0
3532.0,0.4,755.2,-999.0,35.3,1472.2,24.1,1234.1,471.2,19.7,118.3,40.138,1.3
3533.0,1.6,909.2,-999.0,-999.0,874.2,-999.0,1083.1,847.2,13.9,81.5,2.0215,7.5
3534.0,1.3,932.2,-999.0,75.3,767.2,62.1,1483.1,894.2,20.8,106.7,3.961,7.1
3535.0,2.7,1453.2,-999.0,324.3,534.2,150.1,1348.1,1441.2,8.4,168.1,2.8702,10.9
3536.0,2.0,-999.0,-999.0,121.3,-999.0,83.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
3537.0,1.9,1242.2,-999.0,99.3,856.2,106.1,1632.1,819.2,26.9,67.1,34.906,9.9
3538.0,0.9,1016.2,-999.0,73.3,889.2,91.1,1407.1,665.2,36.4,32.7,3.0181,7.3
3539.0,1.5,1044.2,-999.0,54.3,715.2,39.1,1751.1,1068.2,31.9,77.9,54.115,9.8
3540.0,1.5,980.2,-999.0,235.3,854.2,172.1,876.1,1051.2,3.2,94.3,1.1914,5.0
3541.0,1.5,979.2,-999.0,207.3,883.2,157.1,903.1,807.2,6.2,92.7,1.4182,4.1
3542.0,0.7,819.2,-999.0,-999.0,1112.2,-999.0,1281.1,613.2,20.0,124.7,43.189,2.2
3543.0,2.1,1189.2,-999.0,239.3,670.2,87.1,1533.1,1060.2,26.6,89.9,45.934,9.7
3544.0,-999.0,1096.2,-999.0,115.3,713.2,135.1,1600.1,801.2,37.5,36.3,34.501,12.8
3545.0,2.2,1004.2,-999.0,257.3,832.2,88.1,1490.1,911.2,23.5,80.9,3.55,10.7
3546.0,-999.0,914.2,-999.0,113.3,872.2,91.1,1481.1,763.2,34.3,31.7,2.6113,10.4
3547.0,3.2,1192.2,-999.0,381.3,640.2,160.1,1441.1,1405.2,16.0,118.1,3.277,11.7
3548.0,2.0,1069.2,-999.0,252.3,780.2,99.1,1242.1,999.2,13.5,123.9,2.9539,6.9
3549.0,0.8,868.2,-999.0,91.3,1238.2,64.1,919.1,823.2,6.5,126.7,1.9369,1.8
3550.0,5.5,1473.2,-999.0,907.3,476.2,228.1,1539.1,1519.2,5.0,164.9,2.2603,18.2
